#      date    value 
 1980-11-20 18.44999 
 1980-11-21  20.3407 
 1980-11-22 19.91854 
 1980-11-23 20.86422 
 1980-11-24 21.12945 
 1980-11-25 20.64358 
 1980-11-26 19.22798 
 1980-11-27 18.32459 
 1980-11-28 19.40129 
 1980-11-29 20.97878 
 1980-11-30 20.88097 
 1980-12-01 18.86847 
 1980-12-02 19.18227 
 1980-12-03 18.90038 
 1980-12-04 19.68755 
 1980-12-05 20.37996 
 1980-12-06 18.69705 
 1980-12-07 17.80442 
 1980-12-08 16.12812 
 1980-12-09 17.69888 
 1980-12-10 16.60371 
 1980-12-11 17.89692 
 1980-12-12 23.57545 
 1980-12-13 20.75301 
 1980-12-14 18.72545 
 1980-12-15 16.69562 
 1980-12-16 15.27226 
 1980-12-17 16.77534 
 1980-12-18 18.54472 
 1980-12-19 13.33921 
 1980-12-20 11.57854 
 1980-12-21 11.76975 
 1980-12-22 14.03252 
 1980-12-23 16.41468 
 1980-12-24 13.95795 
 1980-12-25 16.77932 
 1980-12-26 16.22684 
 1980-12-27 12.32948 
 1980-12-28  11.0689 
 1980-12-29 11.47508 
 1980-12-30 13.41845 
 1980-12-31 16.04495 
 1981-01-01 -9.96921e+36 
 1981-01-02 -9.96921e+36 
 1981-01-03 16.51192 
 1981-01-04 14.73801 
 1981-01-05  15.4519 
 1981-01-06 15.36461 
 1981-01-07 13.64185 
 1981-01-08 15.60444 
 1981-01-09 14.03503 
 1981-01-10 19.57886 
 1981-01-11 13.20165 
 1981-01-12 14.12367 
 1981-01-13 13.97768 
 1981-01-14 16.07375 
 1981-01-15 17.55049 
 1981-01-16 15.95555 
 1981-01-17  15.7637 
 1981-01-18 15.13937 
 1981-01-19 15.63185 
 1981-01-20 17.36128 
 1981-01-21 16.42009 
 1981-01-22 26.00252 
 1981-01-23 18.18881 
 1981-01-24 16.73591 
 1981-01-25 20.35685 
 1981-01-26 17.23437 
 1981-01-27 17.03435 
 1981-01-28 18.49203 
 1981-01-29 19.16951 
 1981-01-30 15.84684 
 1981-01-31 16.75555 
 1981-02-01 16.73773 
 1981-02-02 17.65529 
 1981-02-03 17.02448 
 1981-02-04 28.31757 
 1981-02-05 20.30679 
 1981-02-06 21.50057 
 1981-02-07 19.71638 
 1981-02-08 20.62826 
 1981-02-09 20.82079 
 1981-02-10 19.47227 
 1981-02-11 17.76974 
 1981-02-12 17.25478 
 1981-02-13 18.32627 
 1981-02-14 27.51045 
 1981-02-15 23.05603 
 1981-02-16 22.75573 
 1981-02-17 22.98782 
 1981-02-18 22.71645 
 1981-02-19 21.25446 
 1981-02-20 19.83209 
 1981-02-21 19.84289 
 1981-02-22 21.04832 
 1981-02-23 18.80993 
 1981-02-24 19.85715 
 1981-02-25  20.9383 
 1981-02-26 22.57776 
 1981-02-27 19.97282 
 1981-02-28 18.24964 
 1981-03-01 20.05655 
 1981-03-02 21.92273 
 1981-03-03 19.36971 
 1981-03-04 21.31072 
 1981-03-05 21.96269 
 1981-03-06 24.25217 
 1981-03-07 23.13217 
 1981-03-08 22.12401 
 1981-03-09  20.3984 
 1981-03-10 25.63761 
 1981-03-11 23.41532 
 1981-03-12 24.98336 
 1981-03-13 18.86963 
 1981-03-14  17.3448 
 1981-03-15 18.28426 
 1981-03-16 24.73229 
 1981-03-17 23.27969 
 1981-03-18 21.44388 
 1981-03-19 24.68093 
 1981-03-20 26.65725 
 1981-03-21 27.16552 
 1981-03-22 26.78884 
 1981-03-23 24.99266 
 1981-03-24 22.99037 
 1981-03-25 22.53258 
 1981-03-26 24.19903 
 1981-03-27 26.35842 
 1981-03-28 23.17095 
 1981-03-29 23.59317 
 1981-03-30  23.4399 
 1981-03-31 24.49464 
 1981-04-01  25.7219 
 1981-04-02 23.32416 
 1981-04-03  22.7146 
 1981-04-04 24.43304 
 1981-04-05 23.62206 
 1981-04-06 23.48312 
 1981-04-07 24.44881 
 1981-04-08 23.43363 
 1981-04-09 23.68867 
 1981-04-10 26.95461 
 1981-04-11 26.21719 
 1981-04-12 22.41783 
 1981-04-13 23.00877 
 1981-04-14 24.22234 
 1981-04-15 20.70923 
 1981-04-16 25.43396 
 1981-04-17 30.80599 
 1981-04-18 25.94432 
 1981-04-19 23.45475 
 1981-04-20  27.9449 
 1981-04-21 25.28287 
 1981-04-22 28.01207 
 1981-04-23 28.83488 
 1981-04-24 25.03641 
 1981-04-25 22.33833 
 1981-04-26 28.75417 
 1981-04-27 31.48752 
 1981-04-28 29.61123 
 1981-04-29 31.21526 
 1981-04-30 26.28548 
 1981-05-01 27.11448 
 1981-05-02 22.14856 
 1981-05-03 25.68222 
 1981-05-04 21.74306 
 1981-05-05 22.78514 
 1981-05-06 26.88553 
 1981-05-07 27.22797 
 1981-05-08 26.73964 
 1981-05-09 27.09154 
 1981-05-10 26.64132 
 1981-05-11 25.30526 
 1981-05-12 25.32802 
 1981-05-13  28.1921 
 1981-05-14 26.85579 
 1981-05-15 28.88954 
 1981-05-16 27.73197 
 1981-05-17 28.68601 
 1981-05-18 28.83897 
 1981-05-19  29.6602 
 1981-05-20 27.61113 
 1981-05-21 28.78399 
 1981-05-22 29.61192 
 1981-05-23 25.48343 
 1981-05-24 27.30596 
 1981-05-25 29.69467 
 1981-05-26 28.30765 
 1981-05-27 26.41928 
 1981-05-28 23.84575 
 1981-05-29 26.11827 
 1981-05-30 28.05046 
 1981-05-31 25.94606 
 1981-06-01 22.19243 
 1981-06-02 27.25027 
 1981-06-03 25.72511 
 1981-06-04 27.37467 
 1981-06-05 23.96959 
 1981-06-06 26.41433 
 1981-06-07 27.71799 
 1981-06-08 25.84105 
 1981-06-09 27.73271 
 1981-06-10 26.77338 
 1981-06-11 28.91849 
 1981-06-12 28.71093 
 1981-06-13 27.42018 
 1981-06-14 25.65964 
 1981-06-15  27.9994 
 1981-06-16 28.17558 
 1981-06-17 26.46091 
 1981-06-18 25.23566 
 1981-06-19 26.37889 
 1981-06-20 23.85846 
 1981-06-21 31.81465 
 1981-06-22 24.99374 
 1981-06-23 26.20793 
 1981-06-24 23.19262 
 1981-06-25 25.77456 
 1981-06-26 21.47094 
 1981-06-27 24.46076 
 1981-06-28 25.88491 
 1981-06-29 23.53231 
 1981-06-30 24.33113 
 1981-07-01 26.13046 
 1981-07-02 22.70634 
 1981-07-03 23.41103 
 1981-07-04 23.26885 
 1981-07-05  26.1123 
 1981-07-06 24.94404 
 1981-07-07 25.51062 
 1981-07-08 23.96978 
 1981-07-09 25.05748 
 1981-07-10 25.89039 
 1981-07-11 22.89097 
 1981-07-12 24.10852 
 1981-07-13 22.79591 
 1981-07-14 21.55628 
 1981-07-15 24.14793 
 1981-07-16 26.68627 
 1981-07-17  25.9759 
 1981-07-18 21.37195 
 1981-07-19 24.00529 
 1981-07-20 25.94029 
 1981-07-21 23.79948 
 1981-07-22  24.0979 
 1981-07-23 22.57355 
 1981-07-24 9.689119 
 1981-07-25 24.00324 
 1981-07-26 21.75457 
 1981-07-27 23.11877 
 1981-07-28 21.58025 
 1981-07-29 23.05746 
 1981-07-30 22.18599 
 1981-07-31 22.97266 
 1981-08-01 24.85835 
 1981-08-02  22.0389 
 1981-08-03 24.22604 
 1981-08-04 23.09092 
 1981-08-05 20.40517 
 1981-08-06 20.57993 
 1981-08-07 23.93976 
 1981-08-08 25.01264 
 1981-08-09 24.86378 
 1981-08-10 23.98265 
 1981-08-11 21.93018 
 1981-08-12 28.14932 
 1981-08-13  23.5225 
 1981-08-14 21.32809 
 1981-08-15 26.31622 
 1981-08-16 24.16395 
 1981-08-17 24.08145 
 1981-08-18 22.90884 
